央视,#genre#
湖南,http://110.72.66.173:808/hls/1003/index.m3u8
东方,http://110.72.66.173:808/hls/1004/index.m3u8
北京,http://110.72.66.173:808/hls/1005/index.m3u8
浙江,http://110.72.66.173:808/hls/1006/index.m3u8
江苏,http://110.72.66.173:808/hls/1007/index.m3u8
深圳,http://110.72.66.173:808/hls/1008/index.m3u8
天津,http://110.72.66.173:808/hls/1009/index.m3u8
山东,http://110.72.66.173:808/hls/1011/index.m3u8
湖北,http://110.72.66.173:808/hls/1010/index.m3u8
广东,http://110.72.66.173:808/hls/1002/index.m3u8
金色频道,http://110.72.66.173:808/hls/1021/index.m3u8
碟战剧场,http://110.72.66.173:808/hls/1024/index.m3u8
相声小品,http://110.72.66.173:808/hls/1025/index.m3u8
IPTV野外,http://110.72.66.173:808/hls/1027/index.m3u8
IPTV法治,http://110.72.66.173:808/hls/1028/index.m3u8
IPTV3,http://110.72.66.173:808/hls/2012/index.m3u8
IPTV5,http://110.72.66.173:808/hls/2014/index.m3u8
IPTV6,http://110.72.66.173:808/hls/2015/index.m3u8
IPTV8,http://110.72.66.173:808/hls/2017/index.m3u8
凤凰资讯,http://110.72.66.173:808/hls/1/index.m3u8
热播剧场,http://110.72.66.173:808/hls/220/index.m3u8
河北经济,http://111.225.95.87:8800/hls/18/index.m3u8
河北都市,http://111.225.95.87:8800/hls/19/index.m3u8
河北影视,http://111.225.95.87:8800/hls/20/index.m3u8
河北少儿科教,http://111.225.95.87:8800/hls/21/index.m3u8
河北公共,http://111.225.95.87:8800/hls/22/index.m3u8
河北农民,http://111.225.95.87:8800/hls/23/index.m3u8
北京卡酷,http://111.225.95.87:8800/hls/61/index.m3u8
金鹰卡通,http://111.225.95.87:8800/hls/62/index.m3u8
电视指南,http://111.225.95.87:8800/hls/63/index.m3u8
风云剧场,http://111.225.95.87:8800/hls/65/index.m3u8
怀旧剧场,http://111.225.95.87:8800/hls/66/index.m3u8
风云音乐,http://111.225.95.87:8800/hls/67/index.m3u8
风云足球,http://111.225.95.87:8800/hls/68/index.m3u8
高尔夫.网球,http://111.225.95.87:8800/hls/69/index.m3u8
BTV纪实,http://111.225.95.87:8800/hls/70/index.m3u8
武术世界,http://111.225.95.87:8800/hls/71/index.m3u8
国防军事,http://111.225.95.87:8800/hls/72/index.m3u8
世界地理,http://111.225.95.87:8800/hls/73/index.m3u8
老故事,http://111.225.95.87:8800/hls/74/index.m3u8
环球奇观,http://111.225.95.87:8800/hls/75/index.m3u8
文物宝库,http://111.225.95.87:8800/hls/76/index.m3u8
国学频道,http://111.225.95.87:8800/hls/77/index.m3u8
茶频道,http://111.225.95.87:8800/hls/78/index.m3u8
女性时尚,http://111.225.95.87:8800/hls/80/index.m3u8
文化精品,http://111.225.95.87:8800/hls/81/index.m3u8
早期教育,http://111.225.95.87:8800/hls/84/index.m3u8
快乐垂钓,http://111.225.95.87:8800/hls/85/index.m3u8
摄影频道,http://111.225.95.87:8800/hls/88/index.m3u8
梨园频道,http://111.225.95.87:8800/hls/89/index.m3u8
靓装频道,http://111.225.95.87:8800/hls/91/index.m3u8
CCEV中学生,http://111.225.95.87:8800/hls/94/index.m3u8
金鹰纪实,http://111.225.95.87:8800/hls/100/index.m3u8
沧州1,http://111.225.95.87:8800/hls/102/index.m3u8
沧州2,http://111.225.95.87:8800/hls/103/index.m3u8
沧州3,http://111.225.95.87:8800/hls/104/index.m3u8
山西黄河,http://60.220.167.243:8085/rtp/226.0.2.235:9792
山西经济与科技,http://60.220.167.243:8085/rtp/226.0.2.236:9800
山西影视,http://60.220.167.243:8085/rtp/226.0.2.237:9808
山西社会与法治,http://60.220.167.243:8085/rtp/226.0.2.238:9816
山西文体生活,http://60.220.167.243:8085/rtp/226.0.2.16:8040
山西黄河,http://60.220.167.243:8085/rtp/226.0.2.12:8008
山西经济与科技,http://60.220.167.243:8085/rtp/226.0.2.13:8016
山西影视,http://60.220.167.243:8085/rtp/226.0.2.14:8024
山西社会与法治,http://60.220.167.243:8085/rtp/226.0.2.15:8032
金鹰卡通,http://60.220.167.243:8085/rtp/226.0.2.172:9288
金鹰卡通,http://60.220.167.243:8085/rtp/226.0.2.41:8240
哈哈炫动,http://60.220.167.243:8085/rtp/226.0.2.44:8264
卡酷卡通,http://60.220.167.243:8085/rtp/226.0.2.57:8368
证券服务,http://60.220.167.243:8085/rtp/226.0.2.71:8480
中视购物,http://60.220.167.243:8085/rtp/226.0.2.72:8488
新动漫,http://60.220.167.243:8085/rtp/226.0.2.73:8496
东方财经,http://60.220.167.243:8085/rtp/226.0.2.76:8520
乐游,http://60.220.167.243:8085/rtp/226.0.2.77:8528
游戏风云,http://60.220.167.243:8085/rtp/226.0.2.78:8536
都市剧场,http://60.220.167.243:8085/rtp/226.0.2.81:8560
法治天地,http://60.220.167.243:8085/rtp/226.0.2.83:8576
生活时尚,http://60.220.167.243:8085/rtp/226.0.2.84:8584
CHC电影,http://60.220.167.243:8085/rtp/226.0.2.93:8004
CHC动作电影,http://60.220.167.243:8085/rtp/226.0.2.94:8012
重庆汽摩,http://60.220.167.243:8085/rtp/226.0.2.95:8672
武术世界,http://60.220.167.243:8085/rtp/226.0.2.97:8688
书画频道,http://60.220.167.243:8085/rtp/226.0.2.102:8728
中国天气,http://60.220.167.243:8085/rtp/226.0.2.103:8736
文物宝库,http://60.220.167.243:8085/rtp/226.0.2.110:8792
环球奇观,http://60.220.167.243:8085/rtp/226.0.2.111:8800
种养新影老故事,http://60.220.167.243:8085/rtp/226.0.2.112:8808
梨园频道,http://60.220.167.243:8085/rtp/226.0.2.115:8832
国学频道,http://60.220.167.243:8085/rtp/226.0.2.116:8840
优优宝贝,http://60.220.167.243:8085/rtp/226.0.2.119:8864
生态环境,http://60.220.167.243:8085/rtp/226.0.2.120:8872
先锋乒羽,http://60.220.167.243:8085/rtp/226.0.2.121:8880
聚鲨环球精选,http://60.220.167.243:8085/rtp/226.0.2.122:8888
四海钓鱼,http://60.220.167.243:8085/rtp/226.0.2.123:8896
天下收藏,http://60.220.167.243:8085/rtp/226.0.2.124:8904
好享购物,http://60.220.167.243:8085/rtp/226.0.2.125:8912
家有购物,http://60.220.167.243:8085/rtp/226.0.2.126:8920
环球旅游,http://60.220.167.243:8085/rtp/226.0.2.127:8928
中华特产,http://60.220.167.243:8085/rtp/226.0.2.128:8936
家庭理财,http://60.220.167.243:8085/rtp/226.0.2.129:8944
山东教育,http://60.220.167.243:8085/rtp/226.0.2.130:8952
优购物,http://60.220.167.243:8085/rtp/226.0.2.131:8960
百姓健康,http://60.220.167.243:8085/rtp/226.0.2.132:8968
车迷频道,http://60.220.167.243:8085/rtp/226.0.2.138:9016
财富天下,http://60.220.167.243:8085/rtp/226.0.2.139:9024
金色学堂,http://60.220.167.243:8085/rtp/226.0.2.182:9368
动漫秀场,http://60.220.167.243:8085/rtp/226.0.2.183:9376
党建频道,http://60.220.167.243:8085/rtp/226.0.2.184:9384
朔州1,http://60.220.167.243:8085/rtp/226.0.2.185:9392
朔州2,http://60.220.167.243:8085/rtp/226.0.2.186:9400
孝义电视台,http://60.220.167.243:8085/rtp/226.0.2.189:9424
山西文体生活,http://60.220.167.243:8085/rtp/226.0.2.190:9432
清徐,http://60.220.167.243:8085/rtp/226.0.2.191:9440
古交电视台,http://60.220.167.243:8085/rtp/226.0.2.192:9448
上海纪实,http://60.220.167.243:8085/rtp/226.0.2.193:9456
金鹰纪实,http://60.220.167.243:8085/rtp/226.0.2.194:9464
阳曲,http://60.220.167.243:8085/rtp/226.0.2.196:9480
九屏测试,http://60.220.167.243:8085/rtp/226.0.2.197:9488
太原1,http://60.220.167.243:8085/rtp/226.0.2.201:9520
太原2,http://60.220.167.243:8085/rtp/226.0.2.202:9528
太原3,http://60.220.167.243:8085/rtp/226.0.2.203:9536
太原4,http://60.220.167.243:8085/rtp/226.0.2.204:9544
太原5,http://60.220.167.243:8085/rtp/226.0.2.205:9552
太原教育,http://60.220.167.243:8085/rtp/226.0.2.206:9560
茶频道,http://60.220.167.243:8085/rtp/226.0.2.213:9616
快乐垂钓,http://60.220.167.243:8085/rtp/226.0.2.214:9624
太原佰乐购,http://60.220.167.243:8085/rtp/226.0.2.215:9632
晋能控股,http://60.220.167.243:8085/rtp/226.0.2.229:9744
央广购物,http://60.220.167.243:8085/rtp/226.0.2.230:9752
大同教育,http://60.220.167.243:8085/rtp/226.0.2.232:9772
阳泉1新闻综合,http://60.220.167.243:8085/rtp/226.0.2.233:9776
阳泉2科教,http://60.220.167.243:8085/rtp/226.0.2.234:9784
CHC家庭影院,http://60.220.167.243:8085/rtp/226.0.2.240:9820
河南都市频道,http://123.13.247.39:4000/rtp/225.1.4.52:1081
河南民生频道,http://123.13.247.39:4000/rtp/225.1.4.53:1082
河南法治频道,http://123.13.247.39:4000/rtp/225.1.4.54:1083
河南电视剧频道,http://123.13.247.39:4000/rtp/225.1.4.55:1084
河南新闻频道,http://123.13.247.39:4000/rtp/225.1.4.56:1085
河南欢腾购物,http://123.13.247.39:4000/rtp/225.1.4.57:1086
河南公共频道,http://123.13.247.39:4000/rtp/225.1.4.58:1087
河南乡村频道,http://123.13.247.39:4000/rtp/225.1.4.120:1149
河南国际频道,http://123.13.247.39:4000/rtp/225.1.4.102:1131
睛彩中原,http://123.13.247.39:4000/rtp/225.1.4.163:1203
移动戏曲,http://123.13.247.39:4000/rtp/225.1.4.206:1254
河南文物宝库,http://123.13.247.39:4000/rtp/225.1.4.100:1129
河南梨园频道,http://123.13.247.39:4000/rtp/225.1.4.99:1128
河南武术世界,http://123.13.247.39:4000/rtp/225.1.4.101:1130
河南移动电视,http://123.13.247.39:4000/rtp/225.1.5.40:1350
CGTN,http://123.13.247.39:4000/rtp/225.1.4.16:1045
环球购物,http://123.13.247.39:4000/rtp/225.1.4.229:1275
家有购物,http://123.13.247.39:4000/rtp/225.1.4.223:1273
央广购物,http://123.13.247.39:4000/rtp/225.1.4.230:1276
快乐购,http://123.13.247.39:4000/rtp/225.1.4.231:1277
好享购物,http://123.13.247.39:4000/rtp/225.1.4.232:1278
风尚购物,http://123.13.247.39:4000/rtp/225.1.4.233:1279
驻马店新闻综合,http://123.13.247.39:4000/rtp/225.1.4.132:1168
驻马店科教频道,http://123.13.247.39:4000/rtp/225.1.4.133:1169
驻马店公共频道,http://123.13.247.39:4000/rtp/225.1.4.136:1172
西平电视台,http://123.13.247.39:4000/rtp/225.1.5.28:1340
新蔡电视台,http://123.13.247.39:4000/rtp/225.1.5.29:1341
国学频道,http://123.13.247.39:4000/rtp/225.1.4.196:1311
欢腾购物,http://123.13.247.39:4000/rtp/225.1.4.236:1282
卡酷动画,http://123.13.247.39:4000/rtp/225.1.4.48:1077
金鹰卡通,http://123.13.247.39:4000/rtp/225.1.4.49:1078
嘉佳卡通,http://123.13.247.39:4000/rtp/225.1.4.92:1121
中国教育1,http://123.13.247.39:4000/rtp/225.1.4.173:1712
中国教育4,http://123.13.247.39:4000/rtp/225.1.4.171:1710
金鹰纪实,http://123.13.247.39:4000/rtp/225.1.4.172:1711
中国教育2,http://123.13.247.39:4000/rtp/225.1.4.165:1206
爱上4k,http://123.13.247.39:4000/rtp/225.1.4.162:1204
山东教育,http://123.13.247.39:4000/rtp/225.1.4.164:1205
体育竞技,http://123.13.247.39:4000/rtp/225.1.4.235:1281
CHC家庭影院,http://123.13.247.39:4000/rtp/225.1.4.209:1262
CHC动作电影,http://123.13.247.39:4000/rtp/225.1.4.208:1261
CHC电影,http://123.13.247.39:4000/rtp/225.1.4.207:1260
网络棋牌,http://123.13.247.39:4000/rtp/225.1.4.211:1264
乒羽频道,http://123.13.247.39:4000/rtp/225.1.4.210:1263
新动漫,http://123.13.247.39:4000/rtp/225.1.4.212:1265
篮球,http://123.13.247.39:4000/rtp/225.1.4.237:1283
音乐现场,http://123.13.247.39:4000/rtp/225.1.4.184:1224
爱生活,http://123.13.247.39:4000/rtp/225.1.4.176:1225
好学生,http://123.13.247.39:4000/rtp/225.1.4.177:1226
国学,http://123.13.247.39:4000/rtp/225.1.4.178:1227
早教,http://123.13.247.39:4000/rtp/225.1.4.179:1228
高网,http://123.13.247.39:4000/rtp/225.1.4.180:1229
军事,http://123.13.247.39:4000/rtp/225.1.4.181:1230
美妆,http://123.13.247.39:4000/rtp/225.1.4.182:1231
地理,http://123.13.247.39:4000/rtp/225.1.4.183:1232
经典电影,http://123.13.247.39:4000/rtp/225.1.4.175:1233
精选,http://123.13.247.39:4000/rtp/225.1.4.253:1299
足球,http://123.13.247.39:4000/rtp/225.1.4.200:1250
IPTV谍战剧场,http://123.13.247.39:4000/rtp/225.1.4.185:1240
IPTV相声小品,http://123.13.247.39:4000/rtp/225.1.4.186:1235
IPTV野外,http://123.13.247.39:4000/rtp/225.1.4.187:1236
IPTV法治,http://123.13.247.39:4000/rtp/225.1.4.188:1237
少儿动画,http://123.13.247.39:4000/rtp/225.1.4.189:1238
热播剧场,http://123.13.247.39:4000/rtp/225.1.4.190:1239
魅力时尚,http://123.13.247.39:4000/rtp/225.1.4.205:1253
爱综艺,http://123.13.247.39:4000/rtp/225.1.4.204:1252
爱体育,http://123.13.247.39:4000/rtp/225.1.4.5:1034
爱电影,http://123.13.247.39:4000/rtp/225.1.4.6:1035
爱大剧,http://123.13.247.39:4000/rtp/225.1.4.8:1037
收视指南,http://123.13.247.39:4000/rtp/225.1.4.50:1079
CGTN英语,http://123.13.247.39:4000/rtp/225.1.5.34:1344
CGTN英文纪录,http://123.13.247.39:4000/rtp/225.1.5.35:1345
CGTN西班牙语,http://123.13.247.39:4000/rtp/225.1.5.36:1346
CGTN法语,http://123.13.247.39:4000/rtp/225.1.5.37:1347
CGTN阿拉伯语,http://123.13.247.39:4000/rtp/225.1.5.38:1348
CGTN俄语,http://123.13.247.39:4000/rtp/225.1.5.39:1349
爱体育,http://123.13.247.39:4000/rtp/225.1.4.168:1220
纪实,http://123.13.247.39:4000/rtp/225.1.4.170:1222
大象新闻,http://123.13.247.39:4000/rtp/225.1.5.45:1355
现场直播,http://123.13.247.39:4000/rtp/225.1.5.42:1352
河南IPTV导视,http://123.13.247.39:4000/rtp/225.1.4.194:1244
CGTN,http://220.178.185.180:4000/rtp/238.1.78.50:6272
安徽经济生活,http://220.178.185.180:4000/rtp/238.1.79.44:4464
安徽影视频道,http://220.178.185.180:4000/rtp/238.1.79.42:4448
安徽公共频道,http://220.178.185.180:4000/rtp/238.1.79.43:4456
安徽综艺体育,http://220.178.185.180:4000/rtp/238.1.79.41:4440
安徽农业科教,http://220.178.185.180:4000/rtp/238.1.79.40:4432
安徽人物频道,http://220.178.185.180:4000/rtp/238.1.79.45:4472
安徽国际频道,http://220.178.185.180:4000/rtp/238.1.78.61:6360
安徽导视频道,http://220.178.185.180:4000/rtp/238.1.79.66:4664
海豚生活,http://220.178.185.180:4000/rtp/238.1.79.50:4512
海豚少儿,http://220.178.185.180:4000/rtp/238.1.79.32:4368
海豚健康,http://220.178.185.180:4000/rtp/238.1.79.33:4376
海豚影视,http://220.178.185.180:4000/rtp/238.1.79.34:4384
家家购物,http://220.178.185.180:4000/rtp/238.1.78.32:6184
陶瓷,http://220.178.185.180:4000/rtp/238.1.78.157:7128
全纪实,http://220.178.185.180:4000/rtp/238.1.78.151:7080
纪实人文,http://220.178.185.180:4000/rtp/238.1.78.153:7096
动漫秀场,http://220.178.185.180:4000/rtp/238.1.78.154:7104
金鹰纪实,http://220.178.185.180:4000/rtp/238.1.79.9:4184
茶频道,http://220.178.185.180:4000/rtp/238.1.79.30:4352
快乐垂钓,http://220.178.185.180:4000/rtp/238.1.79.31:4360
生活时尚,http://220.178.185.180:4000/rtp/238.1.78.155:7112
体育赛事,http://220.178.185.180:4000/rtp/238.1.78.33:6192
中甲联赛,http://220.178.185.180:4000/rtp/238.1.79.39:4424
卡酷少儿,http://220.178.185.180:4000/rtp/238.1.78.97:6648
哈哈炫动,http://220.178.185.180:4000/rtp/238.1.78.82:6528
金鹰卡通,http://220.178.185.180:4000/rtp/238.1.78.100:6672
财富天下,http://220.178.185.180:4000/rtp/238.1.78.25:6128
东方财*浦东,http://220.178.185.180:4000/rtp/238.1.78.73:6456
都市剧场,http://220.178.185.180:4000/rtp/238.1.78.74:6464
金色频道,http://220.178.185.180:4000/rtp/238.1.78.76:6480
游戏风云,http://220.178.185.180:4000/rtp/238.1.78.81:6520
法治天地,http://220.178.185.180:4000/rtp/238.1.78.84:6544
七彩戏剧,http://220.178.185.180:4000/rtp/238.1.78.85:6552
合肥新闻频道,http://220.178.185.180:4000/rtp/238.1.78.111:6760
肥东新闻综合,http://220.178.185.180:4000/rtp/238.1.78.183:7336
肥东经济生活,http://220.178.185.180:4000/rtp/238.1.78.184:7344
肥西新闻综合,http://220.178.185.180:4000/rtp/238.1.78.185:7352
长丰电视台,http://220.178.185.180:4000/rtp/238.1.78.182:7328
滁州新闻综合,http://220.178.185.180:4000/rtp/238.1.78.132:6928
滁州公共频道,http://220.178.185.180:4000/rtp/238.1.78.133:6936
滁州科教频道,http://220.178.185.180:4000/rtp/238.1.78.134:6944
全椒综合频道,http://220.178.185.180:4000/rtp/238.1.78.203:7496
来安新闻综合,http://220.178.185.180:4000/rtp/238.1.78.204:7504
定远新闻综合,http://220.178.185.180:4000/rtp/238.1.78.205:7512
凤阳新闻频道,http://220.178.185.180:4000/rtp/238.1.78.207:7528
明光综合频道,http://220.178.185.180:4000/rtp/238.1.78.208:7536
芜湖新闻综合,http://220.178.185.180:4000/rtp/238.1.78.112:6768
芜湖公共频道,http://220.178.185.180:4000/rtp/238.1.78.80:6512
芜湖生活频道,http://220.178.185.180:4000/rtp/238.1.78.152:7088
芜湖教育频道,http://220.178.185.180:4000/rtp/238.1.78.167:7208
湾沚新闻综合,http://220.178.185.180:4000/rtp/238.1.78.187:7368
繁昌新闻综合,http://220.178.185.180:4000/rtp/238.1.78.190:7392
无为新闻频道,http://220.178.185.180:4000/rtp/238.1.78.188:7376
南陵新闻综合,http://220.178.185.180:4000/rtp/238.1.78.189:7384
马鞍山新闻综合,http://220.178.185.180:4000/rtp/238.1.79.15:4232
马鞍山公共频道,http://220.178.185.180:4000/rtp/238.1.78.77:6488
安庆新闻综合,http://220.178.185.180:4000/rtp/238.1.78.117:6808
安庆公共频道,http://220.178.185.180:4000/rtp/238.1.78.118:6816
安庆教育频道,http://220.178.185.180:4000/rtp/238.1.78.120:6832
潜山综合频道,http://220.178.185.180:4000/rtp/238.1.78.192:7408
桐城综合频道,http://220.178.185.180:4000/rtp/238.1.78.28:6152
太湖新闻综合,http://220.178.185.180:4000/rtp/238.1.79.12:4208
黄山新闻综合,http://220.178.185.180:4000/rtp/238.1.78.130:6912
黄山公共频道,http://220.178.185.180:4000/rtp/238.1.78.131:6920
徽州新闻频道,http://220.178.185.180:4000/rtp/238.1.78.138:6976
太平电视台,http://220.178.185.180:4000/rtp/238.1.78.199:7464
歙县综合频道,http://220.178.185.180:4000/rtp/238.1.78.200:7472
休宁新闻综合,http://220.178.185.180:4000/rtp/238.1.79.20:4272
祁门综合频道,http://220.178.185.180:4000/rtp/238.1.79.14:4224
黟县新闻综合,http://220.178.185.180:4000/rtp/238.1.78.149:7064
宣城综合频道,http://220.178.185.180:4000/rtp/238.1.78.142:7008
宣城公共频道,http://220.178.185.180:4000/rtp/238.1.78.143:7016
广德新闻综合,http://220.178.185.180:4000/rtp/238.1.78.212:7568
广德生活频道,http://220.178.185.180:4000/rtp/238.1.78.213:7576
郎溪新闻频道,http://220.178.185.180:4000/rtp/238.1.78.214:7584
旌德新闻综合,http://220.178.185.180:4000/rtp/238.1.78.215:7592
宁国新闻综合,http://220.178.185.180:4000/rtp/238.1.78.216:7600
绩溪新闻频道,http://220.178.185.180:4000/rtp/238.1.78.218:7616
池州新闻综合,http://220.178.185.180:4000/rtp/238.1.78.147:7048
池州公共频道,http://220.178.185.180:4000/rtp/238.1.78.148:7056
石台综合频道,http://220.178.185.180:4000/rtp/238.1.78.221:7640
东至综合频道,http://220.178.185.180:4000/rtp/238.1.79.13:4216
铜陵新闻综合,http://220.178.185.180:4000/rtp/238.1.78.139:6984
铜陵公共频道,http://220.178.185.180:4000/rtp/238.1.78.140:6992
铜陵科教频道,http://220.178.185.180:4000/rtp/238.1.78.141:7000
义安新闻综合,http://220.178.185.180:4000/rtp/238.1.78.211:7560
枞阳电视台,http://220.178.185.180:4000/rtp/238.1.78.210:7552
六安综合频道,http://220.178.185.180:4000/rtp/238.1.78.144:7024
六安公共频道,http://220.178.185.180:4000/rtp/238.1.78.145:7032
霍山综合频道,http://220.178.185.180:4000/rtp/238.1.78.220:7632
霍邱新闻综合,http://220.178.185.180:4000/rtp/238.1.78.119:6824
金寨综合频道,http://220.178.185.180:4000/rtp/238.1.79.21:4280
淮南新闻综合,http://220.178.185.180:4000/rtp/238.1.78.113:6776
淮南公共频道,http://220.178.185.180:4000/rtp/238.1.78.114:6784
寿县新闻综合,http://220.178.185.180:4000/rtp/238.1.78.146:7040
淮北新闻综合,http://220.178.185.180:4000/rtp/238.1.78.135:6952
淮北公共频道,http://220.178.185.180:4000/rtp/238.1.78.136:6960
淮北教育频道,http://220.178.185.180:4000/rtp/238.1.78.137:6968
濉溪新闻频道,http://220.178.185.180:4000/rtp/238.1.78.209:7544
宿州新闻综合,http://220.178.185.180:4000/rtp/238.1.78.121:6840
宿州公共频道,http://220.178.185.180:4000/rtp/238.1.78.122:6848
宿州科教频道,http://220.178.185.180:4000/rtp/238.1.78.123:6856
萧县新闻综合,http://220.178.185.180:4000/rtp/238.1.79.46:4480
泗县新闻频道,http://220.178.185.180:4000/rtp/238.1.78.193:7416
蚌埠新闻综合,http://220.178.185.180:4000/rtp/238.1.78.180:7312
蚌埠公共频道,http://220.178.185.180:4000/rtp/238.1.78.181:7320
五河新闻综合,http://220.178.185.180:4000/rtp/238.1.79.52:4528
固镇新闻综合,http://220.178.185.180:4000/rtp/238.1.79.47:4488
阜阳新闻综合,http://220.178.185.180:4000/rtp/238.1.78.124:6864
阜阳公共频道,http://220.178.185.180:4000/rtp/238.1.78.125:6872
阜阳教育频道,http://220.178.185.180:4000/rtp/238.1.78.126:6880
阜阳都市频道,http://220.178.185.180:4000/rtp/238.1.78.127:6888
颍上新闻综合,http://220.178.185.180:4000/rtp/238.1.78.194:7424
界首综合频道,http://220.178.185.180:4000/rtp/238.1.78.195:7432
临泉新闻频道,http://220.178.185.180:4000/rtp/238.1.78.29:6160
阜南新闻综合,http://220.178.185.180:4000/rtp/238.1.79.11:4200
亳州综合频道,http://220.178.185.180:4000/rtp/238.1.78.128:6896
亳州农村频道,http://220.178.185.180:4000/rtp/238.1.78.129:6904
利辛新闻综合,http://220.178.185.180:4000/rtp/238.1.78.196:7440
涡阳新闻综合,http://220.178.185.180:4000/rtp/238.1.78.197:7448
蒙城新闻频道,http://220.178.185.180:4000/rtp/238.1.79.19:4264
重庆新闻,http://123.145.74.187:8004/udp/225.0.4.188:7980
重庆社会与法,http://123.145.74.187:8004/udp/225.0.4.190:7980
重庆少儿,http://123.145.74.187:8004/udp/225.0.4.191:7980
重庆影视,http://123.145.74.187:8004/udp/225.0.4.192:7980
重庆科教,http://123.145.74.187:8004/udp/225.0.4.193:7980
重庆娱乐,http://123.145.74.187:8004/udp/225.0.4.194:7980
重庆汽摩,http://123.145.74.187:8004/udp/225.0.4.195:7980
重庆时尚生活,http://123.145.74.187:8004/udp/225.0.4.196:7980
重庆新农村,http://123.145.74.187:8004/udp/225.0.4.189:7980
CQTV移动,http://123.145.74.187:8004/udp/225.0.4.215:7980
时尚购物,http://123.145.74.187:8004/udp/225.0.4.198:7980
CGTN,http://123.145.74.187:8004/udp/225.0.4.12:7980
纪实,http://123.145.74.187:8004/udp/225.0.4.99:7980
CQTV新闻,http://123.145.74.187:8004/udp/225.0.4.59:7980
CQTV汽摩,http://123.145.74.187:8004/udp/225.0.4.61:7980
CQTV影视,http://123.145.74.187:8004/udp/225.0.4.62:7980
CQTV科教,http://123.145.74.187:8004/udp/225.0.4.63:7980
CQTV社会与法,http://123.145.74.187:8004/udp/225.0.4.64:7980
CQTV娱乐,http://123.145.74.187:8004/udp/225.0.4.65:7980
CQTV移动,http://123.145.74.187:8004/udp/225.0.4.68:7980
CQTV时尚生活,http://123.145.74.187:8004/udp/225.0.4.69:7980
CQTV新农村,http://123.145.74.187:8004/udp/225.0.4.70:7980
CQTV少儿,http://123.145.74.187:8004/udp/225.0.4.71:7980
爱生活,http://123.145.74.187:8004/udp/225.0.4.164:7980
IPTV相声小品,http://123.145.74.187:8004/udp/225.0.4.56:7980
IPTV野外,http://123.145.74.187:8004/udp/225.0.4.57:7980
IPTV3,http://123.145.74.187:8004/udp/225.0.4.51:7980
IPTV5,http://123.145.74.187:8004/udp/225.0.4.53:7980
IPTV6,http://123.145.74.187:8004/udp/225.0.4.50:7980
IPTV8,http://123.145.74.187:8004/udp/225.0.4.54:7980
经典电影,http://123.145.74.187:8004/udp/225.0.4.48:7980
解密,http://123.145.74.187:8004/udp/225.0.4.153:7980
全纪实,http://123.145.74.187:8004/udp/225.0.4.113:7980
纪实,http://123.145.74.187:8004/udp/225.0.4.99:7980
地理,http://123.145.74.187:8004/udp/225.0.4.149:7980
古装剧场,http://123.145.74.187:8004/udp/225.0.4.147:7980
武侠剧场,http://123.145.74.187:8004/udp/225.0.4.168:7980
军旅剧场,http://123.145.74.187:8004/udp/225.0.4.146:7980
喜剧影院,http://123.145.74.187:8004/udp/225.0.4.169:7980
动作影院,http://123.145.74.187:8004/udp/225.0.4.170:7980
家庭影院,http://123.145.74.187:8004/udp/225.0.4.171:7980
星影,http://123.145.74.187:8004/udp/225.0.4.172:7980
浙江经济生活,http://183.141.109.16:8686/rtp/233.50.201.133:5140
浙江教育,http://183.141.109.16:8686/rtp/233.50.201.134:5140
浙江民生,http://183.141.109.16:8686/rtp/233.50.201.136:5140
浙江news,http://183.141.109.16:8686/rtp/233.50.201.137:5140
浙江少儿,http://183.141.109.16:8686/rtp/233.50.201.138:5140
中国教育一套,http://183.141.109.16:8686/rtp/233.50.201.75:5140
中国教育四套,http://183.141.109.16:8686/rtp/233.50.201.172:5140
CGTN,http://183.141.109.16:8686/rtp/233.50.201.126:5140
CGTN西班牙语,http://183.141.109.16:8686/rtp/233.50.201.36:5140
CGTN法语,http://183.141.109.16:8686/rtp/233.50.201.37:5140
CGTN阿拉伯语,http://183.141.109.16:8686/rtp/233.50.201.38:5140
CGTN俄语,http://183.141.109.16:8686/rtp/233.50.201.39:5140
钱江频道,http://183.141.109.16:8686/rtp/233.50.201.132:5140
杭州1综合,http://183.141.109.16:8686/rtp/233.50.201.173:5140
杭州2明珠,http://183.141.109.16:8686/rtp/233.50.201.174:5140
杭州3生活,http://183.141.109.16:8686/rtp/233.50.201.175:5140
杭州4影视,http://183.141.109.16:8686/rtp/233.50.201.176:5140
杭州5青少,http://183.141.109.16:8686/rtp/233.50.201.177:5140
杭州导视,http://183.141.109.16:8686//rtp/233.50.201.182:5140
极速汽车,http://183.141.109.16:8686/rtp/233.50.201.208:5140
宁波TV1,http://183.141.109.16:8686/rtp/233.50.201.168:5140
宁波TV2,http://183.141.109.16:8686/rtp/233.50.201.178:5140
宁波TV3,http://183.141.109.16:8686/rtp/233.50.201.179:5140
宁波TV4,http://183.141.109.16:8686/rtp/233.50.201.180:5140
宁波TV5,http://183.141.109.16:8686/rtp/233.50.201.181:5140
温州新闻,http://183.141.109.16:8686/rtp/233.50.201.87:5140
衢州新闻,http://183.141.109.16:8686/rtp/233.50.201.155:5140
绍兴新闻,http://183.141.109.16:8686/rtp/233.50.201.156:5140
台州1,http://183.141.109.16:8686/rtp/233.50.201.157:5140
